"subid","trial","item","state","positivity","utterance","judgment"
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3FDJT1UU748HEH3SU0N606JQGY45KK.json",34,"song","3","it was ___","terrible",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3FDJT1UU748HEH3SU0N606JQGY45KK.json",35,"dance","2","it was ___","terrible",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",4,"painting","1","it wasn't ___","bad",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",5,"painting","1","it wasn't ___","good",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",6,"song","2","it wasn't ___","terrible",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",7,"review","0","it was ___","bad",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",8,"dance","1","it was ___","bad",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",9,"recital","0","it wasn't ___","amazing",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",10,"review","3","it was ___","amazing",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",11,"song","1","it was ___","amazing",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",12,"film","2","it was ___","bad",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",13,"film","2","it was ___","terrible",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",14,"presentation","0","it was ___","terrible",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",15,"solo","2","it wasn't ___","good",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",16,"app","3","it wasn't ___","bad",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",17,"cake","3","it was ___","bad",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",18,"poem","0","it was ___","amazing",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",19,"recital","0","it wasn't ___","good",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",20,"cookie","2","it wasn't ___","amazing",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",21,"cookie","2","it was ___","good",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",22,"poem","1","it wasn't ___","terrible",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",23,"painting","1","it wasn't ___","amazing",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",24,"review","0","it wasn't ___","terrible",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",25,"presentation","0","it was ___","good",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",26,"monologue","3","it wasn't ___","good",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",27,"solo","3","it wasn't ___","terrible",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",28,"app","3","it was ___","good",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",29,"dance","1","it was ___","good",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",30,"solo","2","it was ___","amazing",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",31,"cake","3","it was ___","terrible",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",32,"presentation","0","it wasn't ___","bad",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",33,"cookie","2","it wasn't ___","bad",1
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",34,"dance","1","it was ___","terrible",0
"3D5G8J4N5A4USAA04YE9GB5XJ2NTV6-3KOPY89HM82JPIA6YWZ1KULTNDCJ38.json",35,"monologue","3","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",4,"song","2","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",5,"poem","0","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",6,"film","0","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",7,"review","1","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",8,"solo","2","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",9,"app","3","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",10,"painting","0","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",11,"dance","1","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",12,"dance","1","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",13,"recital","2","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",14,"solo","3","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",15,"presentation","3","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",16,"cake","0","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",17,"cookie","3","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",18,"recital","2","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",19,"monologue","1","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",20,"film","0","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",21,"film","0","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",22,"app","3","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",23,"painting","3","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",24,"presentation","3","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",25,"cake","1","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",26,"monologue","1","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",27,"poem","0","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",28,"song","2","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",29,"review","2","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",30,"dance","1","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",31,"monologue","1","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",32,"cookie","3","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",33,"recital","2","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",34,"solo","2","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-30BUDKLTXDVESHBIYEC32B6LW185E0.json",35,"painting","0","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",4,"presentation","2","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",5,"monologue","2","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",6,"review","3","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",7,"painting","0","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",8,"poem","2","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",9,"cake","1","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",10,"presentation","2","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",11,"solo","3","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",12,"painting","0","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",13,"monologue","3","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",14,"cake","1","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",15,"cookie","2","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",16,"poem","1","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",17,"film","0","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",18,"song","0","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",19,"cake","1","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",20,"presentation","2","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",21,"monologue","2","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",22,"review","3","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",23,"dance","1","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",24,"app","0","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",25,"cookie","2","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",26,"film","1","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",27,"recital","3","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",28,"song","0","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",29,"app","3","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",30,"dance","1","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",31,"recital","3","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",32,"solo","3","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",33,"painting","0","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",34,"dance","1","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-36ZN444YTRYCGWJMZCYTWW445PJOIW.json",35,"app","0","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",4,"cookie","0","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",5,"app","3","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",6,"solo","3","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",7,"painting","0","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",8,"recital","1","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",9,"recital","1","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",10,"cake","3","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",11,"presentation","3","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",12,"poem","2","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",13,"monologue","1","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",14,"review","1","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",15,"solo","3","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",16,"presentation","2","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",17,"monologue","1","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",18,"recital","1","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",19,"cookie","3","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",20,"film","2","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",21,"poem","1","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",22,"app","3","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",23,"song","2","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",24,"song","2","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",25,"cookie","0","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",26,"monologue","1","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",27,"painting","0","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",28,"painting","0","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",29,"dance","0","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",30,"presentation","2","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",31,"dance","0","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",32,"film","2","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",33,"cake","3","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",34,"song","2","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3IFS6Q0HJIJREOBF6TF2G1E52EXSI8.json",35,"review","0","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",4,"song","1","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",5,"cookie","2","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",6,"review","3","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",7,"painting","2","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",8,"solo","0","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",9,"monologue","3","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",10,"cake","1","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",11,"poem","0","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",12,"painting","2","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",13,"review","0","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",14,"presentation","3","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",15,"recital","1","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",16,"presentation","3","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",17,"film","3","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",18,"cookie","2","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",19,"app","2","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",20,"dance","3","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",21,"recital","1","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",22,"review","0","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",23,"dance","3","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",24,"poem","0","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",25,"film","2","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",26,"app","1","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",27,"song","1","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",28,"cake","0","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",29,"solo","0","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",30,"film","2","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",31,"cookie","2","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",32,"poem","0","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",33,"monologue","3","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",34,"recital","1","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3RSDURM96AMCU5L29GH0D84ER6BYE8.json",35,"song","1","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",4,"film","0","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",5,"review","0","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",6,"app","2","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",7,"song","3","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",8,"monologue","3","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",9,"cake","2","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",10,"recital","0","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",11,"presentation","2","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",12,"dance","2","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",13,"dance","2","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",14,"solo","1","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",15,"presentation","3","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",16,"cookie","3","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",17,"painting","3","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",18,"film","0","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",19,"cake","1","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",20,"presentation","2","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",21,"painting","0","it wasn't ___","terrible",0
